,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
116,0.14826698303222657,0.005192613601684571,0.3716475095785441,0.378829839354323,0.001,"(25,)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",65,0.38095238095238093,0.38609112709832133,0.38095238095238093,0.37410071942446044,0.36666666666666664,0.37410071942446044,0.38164251207729466,0.3811230585424134,0.34782608695652173,0.37873357228195936,0.02530141370642131,0.00048042856055372245,0.013120327455636814,0.004532627756986767
117,0.05741958618164063,0.0010356426239013672,0.19348659003831417,0.18653550278057124,0.001,"(25, 25)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",153,0.20476190476190476,0.17266187050359713,0.18571428571428572,0.18585131894484413,0.19047619047619047,0.19184652278177458,0.1932367149758454,0.1911589008363202,0.1932367149758454,0.1911589008363202,0.018574254443187374,0.00016623629382969132,0.006290590567549292,0.007265044152580995
118,0.08086419105529785,0.001396036148071289,0.14367816091954022,0.16885502350807527,0.001,"(25, 25)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",165,0.15714285714285714,0.16666666666666666,0.19047619047619047,0.19544364508393286,0.10952380952380952,0.1906474820143885,0.09178743961352658,0.1135005973715651,0.16908212560386474,0.17801672640382318,0.0071896023705915685,0.00030585149374138783,0.03706059466451801,0.029443859270045423
119,0.14455466270446776,0.0017553329467773437,0.31992337164750956,0.3291878325296752,0.001,"(25, 25)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",94,0.38095238095238093,0.381294964028777,0.13333333333333333,0.13189448441247004,0.32857142857142857,0.37050359712230213,0.37681159420289856,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.019199025401282238,5.9417354061419185e-05,0.0957307499562215,0.09873332382759445
120,0.27432999610900877,0.0023350238800048826,0.2231800766283525,0.19035524268757037,0.001,"(25, 25)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",138,0.2523809523809524,0.17625899280575538,0.20952380952380953,0.22182254196642687,0.19523809523809524,0.1474820143884892,0.2463768115942029,0.2174432497013142,0.21256038647342995,0.18876941457586618,0.05640092271876699,0.00017856194860974288,0.022251534488589162,0.027434590808675576
121,0.28062100410461427,0.004266595840454102,0.20881226053639848,0.2104845156133158,0.001,"(25, 25)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",146,0.23809523809523808,0.21342925659472423,0.20476190476190476,0.2182254196642686,0.17142857142857143,0.19424460431654678,0.19806763285024154,0.18996415770609318,0.2318840579710145,0.23655913978494625,0.10489430904373677,0.0027901200047933707,0.024193649492232107,0.01693103025945473
122,0.2911508083343506,0.0033367633819580077,0.2883141762452107,0.304273570390999,0.001,"(25, 25)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",110,0.3047619047619048,0.36211031175059955,0.38095238095238093,0.3824940047961631,0.3761904761904762,0.38369304556354916,0.18357487922705315,0.19474313022700118,0.1932367149758454,0.1983273596176822,0.11428597757367488,0.00014910649902490845,0.08544870837123104,0.08830911045419537
123,0.22388439178466796,0.003763246536254883,0.38122605363984674,0.3788306988817548,0.001,"(25, 25)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.37290167865707435,0.38095238095238093,0.381294964028777,0.38164251207729466,0.37753882915173237,0.38164251207729466,0.3811230585424134,0.08293375906924291,0.00014209390482166468,0.00033759931841486414,0.0032930935749683607
124,0.15015034675598143,0.006329774856567383,0.13218390804597702,0.1321832856295609,0.001,"(25, 25)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",169,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13043478260869565,0.13261648745519714,0.13043478260869565,0.13261648745519714,0.04158511874036527,0.002818658620761421,0.0014179171373424405,0.0003537078094836545
125,0.1425637722015381,0.004672574996948242,0.3735632183908046,0.37572178816086915,0.001,"(25, 25)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.001}",57,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.3609112709832134,0.34285714285714286,0.38848920863309355,0.38164251207729466,0.36678614097968937,0.38164251207729466,0.37992831541218636,0.018781729238922785,0.0002002283685421833,0.015411251732909323,0.010254384670004953
126,0.06599335670471192,0.001137685775756836,0.38122605363984674,0.38122620183423156,0.001,"(100, 25, 100)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.027715475580280678,2.4989815816685295e-05,0.00033759931841486414,8.42161451151526e-05
127,0.10486340522766113,0.0015343666076660157,0.38122605363984674,0.38122620183423156,0.001,"(100, 25, 100)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.02639106921521503,0.00011303470849243435,0.00033759931841486414,8.42161451151526e-05
128,0.14368977546691894,0.0030355930328369142,0.38122605363984674,0.38122620183423156,0.001,"(100, 25, 100)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.02303772609641818,0.002052102908579353,0.00033759931841486414,8.42161451151526e-05
129,0.2928179740905762,0.002597999572753906,0.38122605363984674,0.38122620183423156,0.001,"(100, 25, 100)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.05379102099364758,0.00017706109828410365,0.00033759931841486414,8.42161451151526e-05
130,0.28246660232543946,0.0040323734283447266,0.22509578544061304,0.22509648195422155,0.001,"(100, 25, 100)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",130,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22705314009661837,0.22461170848267623,0.22705314009661837,0.22461170848267623,0.10548424301998928,0.0017533133331928718,0.0015867167965498725,0.0003958158820412308
131,0.2928151607513428,0.0035996437072753906,0.38122605363984674,0.38122620183423156,0.001,"(100, 25, 100)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.115349055457252,7.527097702343182e-05,0.00033759931841486414,8.42161451151526e-05
132,0.25536956787109377,0.004172611236572266,0.38122605363984674,0.376686177939369,0.001,"(100, 25, 100)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.35842293906810035,0.07693638415986223,0.0002535646500090625,0.00033759931841486414,0.009131862145350769
133,0.18209962844848632,0.004543590545654297,0.38122605363984674,0.38146515046027696,0.001,"(100, 25, 100)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3823178016726404,0.38164251207729466,0.3811230585424134,0.04188423512986179,0.00018320300812354684,0.00033759931841486414,0.0004314930438865698
134,0.15948400497436524,0.004841661453247071,0.2672413793103448,0.2679318910463028,0.001,"(100, 25, 100)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.001}",114,0.38095238095238093,0.381294964028777,0.19047619047619047,0.19184652278177458,0.19047619047619047,0.19184652278177458,0.1932367149758454,0.1911589008363202,0.38164251207729466,0.3835125448028674,0.041260634846371096,0.0002702791755299139,0.09301859874503615,0.09346885298590593
135,0.060114812850952146,0.0012681007385253907,0.38122605363984674,0.38122620183423156,0.0001,"(50, 50)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.015717317657032884,0.000676104637195208,0.00033759931841486414,8.42161451151526e-05
136,0.0781829833984375,0.0016372203826904297,0.13218390804597702,0.1321832856295609,0.0001,"(50, 50)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",169,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13043478260869565,0.13261648745519714,0.13043478260869565,0.13261648745519714,0.0069821394489738165,0.0004799444285141301,0.0014179171373424405,0.0003537078094836545
137,0.1389932632446289,0.001837921142578125,0.38122605363984674,0.38122620183423156,0.0001,"(50, 50)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.022785950314433426,0.00011880054972274691,0.00033759931841486414,8.42161451151526e-05
138,0.3445749759674072,0.002693796157836914,0.3170498084291188,0.31850906371676857,0.0001,"(50, 50)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",98,0.38095238095238093,0.37170263788968827,0.21428571428571427,0.23381294964028776,0.38095238095238093,0.381294964028777,0.22705314009661837,0.22461170848267623,0.38164251207729466,0.3811230585424134,0.0851630305342919,0.00022024300517703245,0.07874134109086808,0.0730510547752992
139,0.35736775398254395,0.003175640106201172,0.33620689655172414,0.34036426772560446,0.0001,"(50, 50)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",83,0.34285714285714286,0.37889688249400477,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3715651135005974,0.1932367149758454,0.18876941457586618,0.13365869615823064,9.848581783019922e-05,0.07263975565164314,0.0758813527543897
140,0.37551379203796387,0.003667402267456055,0.3620689655172414,0.3738067610427787,0.0001,"(50, 50)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",73,0.38571428571428573,0.3824940047961631,0.37142857142857144,0.36810551558752996,0.34285714285714286,0.3764988009592326,0.37681159420289856,0.37753882915173237,0.3333333333333333,0.3643966547192354,0.10907335974003476,0.0007306854207514989,0.020276710833158774,0.0065984530925626865
141,0.25936503410339357,0.007225227355957031,0.38122605363984674,0.38122620183423156,0.0001,"(50, 50)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.09946366259640646,0.005892323826942022,0.00033759931841486414,8.42161451151526e-05
142,0.20844039916992188,0.004644060134887695,0.39080459770114945,0.38290313985370844,0.0001,"(50, 50)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",1,0.42857142857142855,0.3824940047961631,0.38095238095238093,0.381294964028777,0.38095238095238093,0.38609112709832133,0.38164251207729466,0.37873357228195936,0.38164251207729466,0.3859020310633214,0.05746850045904652,0.0008819788511454869,0.01895372894581072,0.0028034095624255954
143,0.14613332748413085,0.004984855651855469,0.38122605363984674,0.38122620183423156,0.0001,"(50, 50)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.014700181270422451,0.0009631722862635641,0.00033759931841486414,8.42161451151526e-05
144,0.06059222221374512,0.0009266376495361328,0.23180076628352492,0.24473926235355803,0.0001,"(50,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",121,0.2523809523809524,0.2637889688249401,0.23333333333333334,0.2422062350119904,0.21904761904761905,0.23860911270983212,0.24154589371980675,0.24253285543608125,0.21256038647342995,0.23655913978494625,0.023935683082674453,0.00013815484212758298,0.014512530453220953,0.009784364215792646
145,0.07137942314147949,0.0015394210815429688,0.3726053639846743,0.37715032275255067,0.0001,"(50,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",61,0.3619047619047619,0.3800959232613909,0.35714285714285715,0.37170263788968827,0.38095238095238093,0.37290167865707435,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.37992831541218636,0.01312456885159443,0.0006637542138081601,0.010840933887298034,0.003997616345919449
146,0.15338196754455566,0.0019041538238525391,0.35823754789272033,0.36012050574594084,0.0001,"(50,)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",76,0.3380952380952381,0.35251798561151076,0.30952380952380953,0.3069544364508393,0.38095238095238093,0.3752997601918465,0.38164251207729466,0.3847072879330944,0.38164251207729466,0.3811230585424134,0.022900924651350102,0.00031426305897678505,0.029664051226812215,0.028845991348908945
147,0.3454720973968506,0.002664947509765625,0.34674329501915707,0.3697317414885296,0.0001,"(50,)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",79,0.38095238095238093,0.3824940047961631,0.36666666666666664,0.36211031175059955,0.22380952380952382,0.3645083932853717,0.38164251207729466,0.3643966547192354,0.38164251207729466,0.3751493428912784,0.06080656907567815,0.0002562330779671141,0.06195270365590945,0.007823790363116447
148,0.3299694061279297,0.0031813621520996095,0.22701149425287356,0.21573880680401913,0.0001,"(50,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",126,0.18095238095238095,0.21342925659472423,0.22380952380952382,0.20503597122302158,0.23333333333333334,0.2038369304556355,0.25120772946859904,0.22461170848267623,0.2463768115942029,0.23178016726403824,0.09531239823262942,0.0002941686689807794,0.025045296403641473,0.010932456282672394
149,0.35723061561584474,0.003852176666259766,0.29693486590038315,0.34104673250646794,0.0001,"(50,)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",106,0.38095238095238093,0.3932853717026379,0.28095238095238095,0.35731414868105515,0.3047619047619048,0.34292565947242204,0.3285024154589372,0.3548387096774194,0.18840579710144928,0.25686977299880526,0.13631162417362727,0.0003974641343903205,0.06337660927841338,0.04532772609969965
150,0.28907146453857424,0.0048029422760009766,0.36398467432950193,0.3778895163439141,0.0001,"(50,)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",69,0.38095238095238093,0.3908872901678657,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.3824940047961631,0.38164251207729466,0.3835125448028674,0.2946859903381642,0.35005973715651134,0.10022217969508039,0.0018937828256221992,0.0344635829799389,0.014265060889194863
151,0.21333322525024415,0.00499882698059082,0.33045977011494254,0.3556268963323964,0.0001,"(50,)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",87,0.23809523809523808,0.35731414868105515,0.3619047619047619,0.37050359712230213,0.38095238095238093,0.37170263788968827,0.357487922705314,0.36081242532855434,0.3140096618357488,0.31780167264038234,0.06048705196618607,0.0009133842911825563,0.05124716509845567,0.019698882058726955
152,0.1328423500061035,0.004736185073852539,0.1867816091954023,0.19783742898154594,0.0001,"(50,)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",157,0.20476190476190476,0.1618705035971223,0.22380952380952382,0.2182254196642686,0.20476190476190476,0.2697841726618705,0.09178743961352658,0.18040621266427717,0.20772946859903382,0.15890083632019117,0.0183364689353761,0.00017701297450281803,0.04777106702509311,0.04172656075514849
153,0.04931917190551758,0.0008575916290283203,0.38122605363984674,0.38122620183423156,0.0001,"(25,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.01963693448489879,5.949104928568354e-05,0.00033759931841486414,8.42161451151526e-05
154,0.06908936500549316,0.0014856338500976562,0.22509578544061304,0.22509648195422155,0.0001,"(25,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",130,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22705314009661837,0.22461170848267623,0.22705314009661837,0.22461170848267623,0.009768175074598161,0.0003340957907089171,0.0015867167965498725,0.0003958158820412308
155,0.14271788597106932,0.0023265838623046874,0.19827586206896552,0.22172197725690418,0.0001,"(25,)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",149,0.22380952380952382,0.22541966426858512,0.20952380952380953,0.2182254196642686,0.10476190476190476,0.19184652278177458,0.21739130434782608,0.23655913978494625,0.23671497584541062,0.23655913978494625,0.02205496953581421,0.0005821348368112021,0.04776013870676909,0.01648468603339223
156,0.2814241886138916,0.0023258209228515627,0.3055555555555556,0.29767068065977326,0.0001,"(25,)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",102,0.34285714285714286,0.34172661870503596,0.37142857142857144,0.34532374100719426,0.23809523809523808,0.2302158273381295,0.2028985507246377,0.22461170848267623,0.3719806763285024,0.34647550776583036,0.053747461982367,0.00013909752656228602,0.07094014088987351,0.057413276580584406
157,0.28445887565612793,0.002995729446411133,0.23754789272030652,0.22469508264356258,0.0001,"(25,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",118,0.26666666666666666,0.2182254196642686,0.38095238095238093,0.3669064748201439,0.21428571428571427,0.19784172661870503,0.14492753623188406,0.15412186379928317,0.178743961352657,0.1863799283154122,0.11134902367416646,0.0005350248484670325,0.08247753795429208,0.07407519099252778
158,0.30129542350769045,0.004958152770996094,0.16091954022988506,0.15907961802600928,0.0001,"(25,)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",162,0.37142857142857144,0.37290167865707435,0.0761904761904762,0.10191846522781775,0.18571428571428572,0.1079136690647482,0.10144927536231885,0.13381123058542413,0.06763285024154589,0.07885304659498207,0.10335267208917157,0.002786257153892166,0.11361419416435554,0.10833283851378092
159,0.21688175201416016,0.003937244415283203,0.11877394636015326,0.1149385867649966,0.0001,"(25,)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",177,0.15714285714285714,0.13189448441247004,0.08571428571428572,0.11151079136690648,0.11428571428571428,0.09592326139088729,0.15942028985507245,0.13859020310633213,0.07729468599033816,0.0967741935483871,0.08056850806382555,0.00012261170049045436,0.034478097937492534,0.017607833381147995
160,0.1452571392059326,0.005390644073486328,0.210727969348659,0.22461514659240348,0.0001,"(25,)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",142,0.21428571428571427,0.21942446043165467,0.22380952380952382,0.2158273381294964,0.1619047619047619,0.23621103117505995,0.22705314009661837,0.22341696535244923,0.22705314009661837,0.22819593787335724,0.038366108441653085,0.0020921997289917635,0.024942627252487345,0.007111835826788375
161,0.15405683517456054,0.004638242721557617,0.3716475095785441,0.378829839354323,0.0001,"(25,)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.0001}",65,0.38095238095238093,0.38609112709832133,0.38095238095238093,0.37410071942446044,0.36666666666666664,0.37410071942446044,0.38164251207729466,0.3811230585424134,0.34782608695652173,0.37873357228195936,0.008601259352772799,8.221416594611612e-05,0.013120327455636814,0.004532627756986767
162,0.051302194595336914,0.001067781448364258,0.19348659003831417,0.18653550278057124,0.0001,"(25, 25)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",153,0.20476190476190476,0.17266187050359713,0.18571428571428572,0.18585131894484413,0.19047619047619047,0.19184652278177458,0.1932367149758454,0.1911589008363202,0.1932367149758454,0.1911589008363202,0.025962248066281883,0.0003095749930744693,0.006290590567549292,0.007265044152580995
163,0.07921433448791504,0.0013683319091796875,0.14367816091954022,0.16885502350807527,0.0001,"(25, 25)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",165,0.15714285714285714,0.16666666666666666,0.19047619047619047,0.19544364508393286,0.10952380952380952,0.1906474820143885,0.09178743961352658,0.1135005973715651,0.16908212560386474,0.17801672640382318,0.011717432877730076,0.00014347018221732324,0.03706059466451801,0.029443859270045423
164,0.14597163200378419,0.001817607879638672,0.31992337164750956,0.3291878325296752,0.0001,"(25, 25)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",94,0.38095238095238093,0.381294964028777,0.13333333333333333,0.13189448441247004,0.32857142857142857,0.37050359712230213,0.37681159420289856,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.022128711170647547,0.00011279941531771575,0.0957307499562215,0.09873332382759445
165,0.2717552185058594,0.0023317337036132812,0.2231800766283525,0.19035524268757037,0.0001,"(25, 25)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",138,0.2523809523809524,0.17625899280575538,0.20952380952380953,0.22182254196642687,0.19523809523809524,0.1474820143884892,0.2463768115942029,0.2174432497013142,0.21256038647342995,0.18876941457586618,0.056250280780443807,9.791999364825119e-05,0.022251534488589162,0.027434590808675576
166,0.2673336505889893,0.002848529815673828,0.20881226053639848,0.2104845156133158,0.0001,"(25, 25)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",146,0.23809523809523808,0.21342925659472423,0.20476190476190476,0.2182254196642686,0.17142857142857143,0.19424460431654678,0.19806763285024154,0.18996415770609318,0.2318840579710145,0.23655913978494625,0.11111317377049604,6.875317205807743e-05,0.024193649492232107,0.01693103025945473
167,0.29465436935424805,0.0033674240112304688,0.2883141762452107,0.304273570390999,0.0001,"(25, 25)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",110,0.3047619047619048,0.36211031175059955,0.38095238095238093,0.3824940047961631,0.3761904761904762,0.38369304556354916,0.18357487922705315,0.19474313022700118,0.1932367149758454,0.1983273596176822,0.12709413281109017,0.00014672078672715822,0.08544870837123104,0.08830911045419537
168,0.22583622932434083,0.0037253856658935546,0.38122605363984674,0.3788306988817548,0.0001,"(25, 25)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.37290167865707435,0.38095238095238093,0.381294964028777,0.38164251207729466,0.37753882915173237,0.38164251207729466,0.3811230585424134,0.08918184186973016,0.0002197853935147598,0.00033759931841486414,0.0032930935749683607
169,0.15255627632141114,0.004280900955200196,0.13218390804597702,0.1321832856295609,0.0001,"(25, 25)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",169,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13043478260869565,0.13261648745519714,0.13043478260869565,0.13261648745519714,0.041712087543840884,0.00019014563144681407,0.0014179171373424405,0.0003537078094836545
170,0.14174084663391112,0.004553365707397461,0.3735632183908046,0.37572178816086915,0.0001,"(25, 25)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.0001}",57,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.3609112709832134,0.34285714285714286,0.38848920863309355,0.38164251207729466,0.36678614097968937,0.38164251207729466,0.37992831541218636,0.018285124148033342,0.00016587528823537955,0.015411251732909323,0.010254384670004953
171,0.07358098030090332,0.0012070178985595704,0.38122605363984674,0.38122620183423156,0.0001,"(100, 25, 100)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.039534796624233974,0.00010480687657696015,0.00033759931841486414,8.42161451151526e-05
172,0.10162215232849121,0.0015084266662597657,0.38122605363984674,0.38122620183423156,0.0001,"(100, 25, 100)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.023828618375908103,0.00011150604232976345,0.00033759931841486414,8.42161451151526e-05
173,0.1437774658203125,0.00283355712890625,0.38122605363984674,0.38122620183423156,0.0001,"(100, 25, 100)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.025826267606098692,0.001569743205674078,0.00033759931841486414,8.42161451151526e-05
174,0.3087949752807617,0.002803659439086914,0.38122605363984674,0.38122620183423156,0.0001,"(100, 25, 100)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.0001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.060966275086745784,0.00036118809818581676,0.00033759931841486414,8.42161451151526e-05
